League,Team,Season,KEY,Player,Position,Appearances,Goals,Started,Started As A Sub,Came On,Taken Off,Own Goals,Type Of Goal,First Half,Second Half,First Scorer,Last Scorer,Home,Away,Right Foot,Left Foot,Header,Other Method,Open Play,Cross,Free Kick,Direct Free Kick,Throw In,Penalty,Corner,Other Type Of Play,Minutes played,Min/goal,Assists,% Assists,Leading Recipient,Recipient Goals,CS,% Clean Sheets,Hat Tricks,Yellow Cards,Yellow - First Half,Yellow - Second Half,Yellow - Home,Yellow - Away,Yelow - Minutes Played,Minutes per Yellow Cards,Sent Off,Straight Red Card,Two Yellow Cards,Red - First Half,Red - Second Half,Red - Home,Red - Away,Red - Minutes Played,Minutes per Red Cards
Eredivisie,PSV Eindhoven,2018/19,Eredivisie|PSV Eindhoven|2018/19,Mauro Junior,Midfielder,4,0,0,13,4,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,PSV Eindhoven,2018/19,Eredivisie|PSV Eindhoven|2018/19,Bart Ramselaar,Midfielder,4,0,0,12,4,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,PSV Eindhoven,2018/19,Eredivisie|PSV Eindhoven|2018/19,Trent Sainsbury,Defender,3,0,2,9,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,1,1,-,213,213,,,,,,,,,
Eredivisie,PSV Eindhoven,2018/19,Eredivisie|PSV Eindhoven|2018/19,Dante Rigo,Midfielder,3,1,1,7,2,1,0,Player,-,1,-,1,-,1,-,1,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,PSV Eindhoven,2018/19,Eredivisie|PSV Eindhoven|2018/19,Aziz Behich,Midfielder,3,0,0,10,3,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,PSV Eindhoven,2018/19,Eredivisie|PSV Eindhoven|2018/19,Eloy Room,Goalkeeper,1,0,1,13,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,PSV Eindhoven,2018/19,Eredivisie|PSV Eindhoven|2018/19,Michal Sadilek,Midfielder,1,0,0,9,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,PSV Eindhoven,2018/19,Eredivisie|PSV Eindhoven|2018/19,Maximiliano Romero,Forward,1,0,0,4,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,PSV Eindhoven,2018/19,Eredivisie|PSV Eindhoven|2018/19,Matthias Verreth,Midfielder,1,0,0,1,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,PSV Eindhoven,2018/19,Eredivisie|PSV Eindhoven|2018/19,Jordan Teze,Defender,1,0,0,4,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,PSV Eindhoven,2018/19,Eredivisie|PSV Eindhoven|2018/19,Nicolas Isimat-Mirin,Defender,0,0,0,12,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,PSV Eindhoven,2018/19,Eredivisie|PSV Eindhoven|2018/19,Yanick van Osch,Goalkeeper,0,0,0,12,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,PSV Eindhoven,2018/19,Eredivisie|PSV Eindhoven|2018/19,Cody Gakpo,Midfielder,0,0,0,8,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,PSV Eindhoven,2018/19,Eredivisie|PSV Eindhoven|2018/19,Amar Catic,Midfielder,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,PSV Eindhoven,2018/19,Eredivisie|PSV Eindhoven|2018/19,Armando Obispo,Defender,0,0,0,4,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,AFC Ajax,2018/19,Eredivisie|AFC Ajax|2018/19,,,,38,,,,,,Team,,,,,,,,,,,28,2,1,1,-,3,3,-,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,AFC Ajax,2018/19,Eredivisie|AFC Ajax|2018/19,Maximilian Wober,Defender,5,0,3,10,2,2,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,AFC Ajax,2018/19,Eredivisie|AFC Ajax|2018/19,Dusan Tadic,Midfielder,13,7,13,0,0,2,0,Player,1,6,1,5,4,3,2,4,1,-,4,1,-,-,-,2,-,-,1143,163,4,11,Donny van de Beek,2,,,,1,1,-,-,1,1143,1143,,,,,,,,,
Eredivisie,AFC Ajax,2018/19,Eredivisie|AFC Ajax|2018/19,Daley Blind,Defender,13,0,13,0,0,3,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,AFC Ajax,2018/19,Eredivisie|AFC Ajax|2018/19,Andre Onana,Goalkeeper,13,0,13,0,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,9,69.23%,,1,-,1,-,1,1170,1170,,,,,,,,,
Eredivisie,AFC Ajax,2018/19,Eredivisie|AFC Ajax|2018/19,Matthijs de Ligt,Defender,13,2,12,0,1,0,0,Player,1,1,-,1,2,-,1,-,1,-,1,-,-,-,-,-,1,-,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,AFC Ajax,2018/19,Eredivisie|AFC Ajax|2018/19,Klass - Jan Huntelaar,Forward,13,6,7,6,6,4,0,Player,3,3,1,1,4,2,4,-,2,-,4,-,1,-,-,1,-,-,670,112,,,,,,,,2,1,1,1,1,670,335,,,,,,,,,
Eredivisie,AFC Ajax,2018/19,Eredivisie|AFC Ajax|2018/19,Donny van de Beek,Midfielder,13,4,7,6,6,2,0,Player,2,2,2,-,2,2,1,3,-,-,3,-,-,-,-,-,1,-,748,187,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,AFC Ajax,2018/19,Eredivisie|AFC Ajax|2018/19,Hakim Ziyech,Forward,12,7,12,0,0,4,0,Player,4,3,3,1,3,4,1,6,-,-,6,-,-,-,-,-,1,-,1028,147,4,11,Dusan Tadic,2,,,,1,-,1,-,1,1028,1028,,,,,,,,,
Eredivisie,AFC Ajax,2018/19,Eredivisie|AFC Ajax|2018/19,Noussair Mazraoui,Midfielder,12,0,11,2,1,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,1,1,-,972,972,,,,,,,,,
Eredivisie,AFC Ajax,2018/19,Eredivisie|AFC Ajax|2018/19,David Neres,Forward,12,2,8,4,4,5,0,Player,1,1,1,1,1,1,1,1,-,-,2,-,-,-,-,-,-,-,,,4,11,Kasper Dolberg,2,,,,1,-,1,-,1,703,703,,,,,,,,,
Eredivisie,AFC Ajax,2018/19,Eredivisie|AFC Ajax|2018/19,Nicolas Tagliafico,Defender,11,1,11,1,0,0,0,Player,1,-,-,-,1,-,-,-,1,-,1,-,-,-,-,-,-,-,,,,,,,,,,2,1,1,2,-,990,495,,,,,,,,,
Eredivisie,AFC Ajax,2018/19,Eredivisie|AFC Ajax|2018/19,Frenkie de Jong,Midfielder,11,1,10,2,1,4,0,Player,1,-,-,1,1,-,1,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,AFC Ajax,2018/19,Eredivisie|AFC Ajax|2018/19,Lasse Schone,Midfielder,10,2,10,2,0,5,0,Player,2,-,1,-,-,2,2,-,-,-,1,-,-,1,-,-,-,-,,,,,,,,,,2,1,1,1,1,758,379,,,,,,,,,
Eredivisie,AFC Ajax,2018/19,Eredivisie|AFC Ajax|2018/19,Kasper Dolberg,Forward,8,6,5,3,3,4,0,Player,1,5,2,2,3,3,6,-,-,-,5,1,-,-,-,-,-,-,434,72,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,AFC Ajax,2018/19,Eredivisie|AFC Ajax|2018/19,Carl Eiting,Midfielder,7,0,4,5,3,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,AFC Ajax,2018/19,Eredivisie|AFC Ajax|2018/19,Zakaria Labyad,Midfielder,6,0,1,11,5,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,AFC Ajax,2018/19,Eredivisie|AFC Ajax|2018/19,Rasmus Nissen Kristensen,Defender,3,0,2,11,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,AFC Ajax,2018/19,Eredivisie|AFC Ajax|2018/19,Kaj Sierhuis,Forward,2,0,1,4,1,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,AFC Ajax,2018/19,Eredivisie|AFC Ajax|2018/19,Daley Sinkgraven,Midfielder,1,0,0,1,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,AFC Ajax,2018/19,Eredivisie|AFC Ajax|2018/19,Dani de Wit,Midfielder,1,0,0,12,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,AFC Ajax,2018/19,Eredivisie|AFC Ajax|2018/19,Dennis Johnsen,Forward,1,0,0,1,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,AFC Ajax,2018/19,Eredivisie|AFC Ajax|2018/19,Ryan Gravenberch,Midfielder,1,0,0,2,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,AFC Ajax,2018/19,Eredivisie|AFC Ajax|2018/19,Perr Schuurs,Defender,1,0,0,6,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,AFC Ajax,2018/19,Eredivisie|AFC Ajax|2018/19,Kostas Lamprou,Goalkeeper,0,0,0,13,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,AFC Ajax,2018/19,Eredivisie|AFC Ajax|2018/19,Jurgen Ekkelenkamp,Midfielder,0,0,0,2,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,AFC Ajax,2018/19,Eredivisie|AFC Ajax|2018/19,Vaclav Cerny,Midfielder,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,AFC Ajax,2018/19,Eredivisie|AFC Ajax|2018/19,Dominik Kotarski,Goalkeeper,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,Feyenoord,2018/19,Eredivisie|Feyenoord|2018/19,,,,22,,,,,,Team,,,,,,,,,,,14,-,1,1,-,1,5,-,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,Feyenoord,2018/19,Eredivisie|Feyenoord|2018/19,Jean-Paul Boetius,Forward,1,0,1,0,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,1,-,1,80,80,1,-,1,-,1,-,1,80,80
Eredivisie,Feyenoord,2018/19,Eredivisie|Feyenoord|2018/19,Steven Berghuis,Midfielder,12,3,12,0,0,1,0,Player,1,2,1,2,1,2,-,3,-,-,2,-,-,-,-,1,-,-,1066,355,5,23,Nicolai Jorgensen,2,,,,1,1,-,-,1,1066,1066,,,,,,,,,
Eredivisie,Feyenoord,2018/19,Eredivisie|Feyenoord|2018/19,Tonny Vilhena,Midfielder,12,1,12,0,0,1,0,Player,-,1,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,Feyenoord,2018/19,Eredivisie|Feyenoord|2018/19,Jordy Clasie,Midfielder,12,1,12,0,0,4,0,Player,1,-,1,-,1,-,1,-,-,-,-,-,-,-,-,-,1,-,,,,,,,,,,2,1,1,-,2,1018,509,,,,,,,,,
Eredivisie,Feyenoord,2018/19,Eredivisie|Feyenoord|2018/19,Jan-Arie van der Heijden,Defender,12,1,12,0,0,0,0,Player,-,1,-,1,1,-,-,1,-,-,-,-,-,-,-,-,1,-,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,Feyenoord,2018/19,Eredivisie|Feyenoord|2018/19,Jens Toornstra,Midfielder,12,3,10,2,2,6,0,Player,2,1,2,1,-,3,2,1,-,-,3,-,-,-,-,-,-,-,808,269,,,,,,,,1,1,-,-,1,808,808,,,,,,,,,
Eredivisie,Feyenoord,2018/19,Eredivisie|Feyenoord|2018/19,Jerry St Juste,Defender,11,1,10,1,1,1,0,Player,-,1,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,1,-,1,1,-,796,796,1,1,-,1,-,-,1,966,966
Eredivisie,Feyenoord,2018/19,Eredivisie|Feyenoord|2018/19,Sam Larsson,Midfielder,11,1,9,3,2,6,0,Player,1,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,,,4,18,Steven Berghuis,1,,,,,,,,,,,,,,,,,,,
Eredivisie,Feyenoord,2018/19,Eredivisie|Feyenoord|2018/19,Robin van Persie,Forward,10,6,10,1,0,5,0,Player,3,3,3,2,5,1,1,4,1,-,3,-,1,1,-,-,1,-,818,136,,,,,,,,-,-,-,-,-,818,-,1,1,-,-,1,1,-,818,818
Eredivisie,Feyenoord,2018/19,Eredivisie|Feyenoord|2018/19,Justin Bijlow,Goalkeeper,10,0,10,0,0,0,1,Player,,,,,,,,,,,,,,,,,,,,,,,,,4,40.00%,,,,,,,,,,,,,,,,,
Eredivisie,Feyenoord,2018/19,Eredivisie|Feyenoord|2018/19,Eric Botteghin,Defender,9,1,9,1,0,0,0,Player,-,1,-,-,1,-,-,-,1,-,-,-,-,-,-,-,1,-,,,,,,,,,,1,-,1,-,1,787,787,1,-,1,-,1,-,1,787,787
Eredivisie,Feyenoord,2018/19,Eredivisie|Feyenoord|2018/19,Tyrell Malacia,Defender,8,1,8,4,0,0,0,Player,-,1,-,-,-,1,-,1,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,4,2,2,3,1,720,180,,,,,,,,,
Eredivisie,Feyenoord,2018/19,Eredivisie|Feyenoord|2018/19,Nicolai Jorgensen,Forward,8,2,5,3,3,3,0,Player,2,-,1,-,2,-,1,-,1,-,1,-,-,-,-,-,1,-,453,227,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,Feyenoord,2018/19,Eredivisie|Feyenoord|2018/19,Yassin Ayoub,Midfielder,6,1,0,10,6,0,0,Player,-,1,-,1,-,1,-,1,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,Feyenoord,2018/19,Eredivisie|Feyenoord|2018/19,Dylan Vente,Forward,5,0,1,11,4,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,Feyenoord,2018/19,Eredivisie|Feyenoord|2018/19,Calvin Verdonk,Defender,4,0,4,8,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,Feyenoord,2018/19,Eredivisie|Feyenoord|2018/19,Sven van Beek,Defender,4,0,3,9,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,-,1,-,279,279,,,,,,,,,
Eredivisie,Feyenoord,2018/19,Eredivisie|Feyenoord|2018/19,Bart Nieuwkoop,Midfielder,4,0,2,10,2,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,1,-,1,243,243,,,,,,,,,
Eredivisie,Feyenoord,2018/19,Eredivisie|Feyenoord|2018/19,Mohamed El Hankouri,Midfielder,4,0,0,11,4,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,Feyenoord,2018/19,Eredivisie|Feyenoord|2018/19,Kenneth Vermeer,Goalkeeper,2,0,2,10,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00%,,,,,,,,,,,,,,,,,
Eredivisie,Feyenoord,2018/19,Eredivisie|Feyenoord|2018/19,Renato Tapia,Defender,2,0,0,11,2,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,Feyenoord,2018/19,Eredivisie|Feyenoord|2018/19,Luis Sinisterra,Midfielder,2,0,0,10,2,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,Feyenoord,2018/19,Eredivisie|Feyenoord|2018/19,Lutsharel Geertruida,Defender,0,0,0,5,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,Feyenoord,2018/19,Eredivisie|Feyenoord|2018/19,Jordy Wehrmann,Midfielder,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,Feyenoord,2018/19,Eredivisie|Feyenoord|2018/19,Wouter Burger,Midfielder,0,0,0,2,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,Feyenoord,2018/19,Eredivisie|Feyenoord|2018/19,Joris Delle,Goalkeeper,0,0,0,12,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,Feyenoord,2018/19,Eredivisie|Feyenoord|2018/19,Ramon ten Hove,Goalkeeper,0,0,0,2,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,Heracles Almelo,2018/19,Eredivisie|Heracles Almelo|2018/19,,,,28,,,,,,Team,,,,,,,,,,,20,1,1,3,-,1,2,-,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,Heracles Almelo,2018/19,Eredivisie|Heracles Almelo|2018/19,Kristoffer Peterson,Midfielder,13,9,13,0,0,5,0,Player,2,7,3,1,6,3,8,1,-,-,6,-,-,1,-,1,1,-,1088,121,2,7,Brandley Kuwas,1,,,,1,-,1,-,1,1088,1088,,,,,,,,,
Eredivisie,Heracles Almelo,2018/19,Eredivisie|Heracles Almelo|2018/19,Bart van Hintum,Defender,13,1,13,0,0,2,0,Player,1,-,-,-,1,-,-,1,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,4,-,4,3,1,1137,284.25,,,,,,,,,
Eredivisie,Heracles Almelo,2018/19,Eredivisie|Heracles Almelo|2018/19,Janis Blaswich,Goalkeeper,13,0,13,0,0,1,1,Player,,,,,,,,,,,,,,,,,,,,,,,,,1,7.69%,,,,,,,,,,,,,,,,,
Eredivisie,Heracles Almelo,2018/19,Eredivisie|Heracles Almelo|2018/19,Adrian Dalmau,Forward,13,6,12,1,1,8,0,Player,5,1,3,-,4,2,2,2,2,-,4,1,-,-,-,-,1,-,1015,169,,,,,,,,4,-,4,2,2,1015,253.75,,,,,,,,,
Eredivisie,Heracles Almelo,2018/19,Eredivisie|Heracles Almelo|2018/19,Alexander Merkel,Midfielder,13,0,11,2,2,2,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-,3,3,-,987,329,,,,,,,,,
Eredivisie,Heracles Almelo,2018/19,Eredivisie|Heracles Almelo|2018/19,Brandley Kuwas,Midfielder,12,5,11,2,1,3,0,Player,1,4,1,1,4,1,1,4,-,-,4,-,-,1,-,-,-,-,992,198,3,11,Adrian Dalmau,1,,,,1,1,-,1,-,992,992,,,,,,,,,
Eredivisie,Heracles Almelo,2018/19,Eredivisie|Heracles Almelo|2018/19,Mohammed Osman,Midfielder,12,2,11,2,1,1,0,Player,1,1,-,1,1,1,2,-,-,-,1,-,-,1,-,-,-,-,,,,,,,,,,3,2,1,-,3,991,330.33,,,,,,,,,
Eredivisie,Heracles Almelo,2018/19,Eredivisie|Heracles Almelo|2018/19,Lerin Duarte,Midfielder,12,4,10,3,2,5,0,Player,-,4,-,1,3,1,1,3,-,-,4,-,-,-,-,-,-,-,901,225,,,,,,,,3,1,2,1,2,901,300.33,,,,,,,,,
Eredivisie,Heracles Almelo,2018/19,Eredivisie|Heracles Almelo|2018/19,Tim Breukers,Defender,11,0,10,2,1,1,1,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,-,2,906,453,,,,,,,,,
Eredivisie,Heracles Almelo,2018/19,Eredivisie|Heracles Almelo|2018/19,Maximilian Rossmann,Defender,10,0,10,0,0,2,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,1,-,1,814,814,,,,,,,,,
Eredivisie,Heracles Almelo,2018/19,Eredivisie|Heracles Almelo|2018/19,Dario Van Den Buijs,Defender,10,0,9,4,1,2,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,-,-,1,802,802,,,,,,,,,
Eredivisie,Heracles Almelo,2018/19,Eredivisie|Heracles Almelo|2018/19,Yoell van Nieff,Midfielder,8,0,5,8,3,2,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,1,1,-,465,465,,,,,,,,,
Eredivisie,Heracles Almelo,2018/19,Eredivisie|Heracles Almelo|2018/19,Stephen Sama,Defender,6,0,2,11,4,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,Heracles Almelo,2018/19,Eredivisie|Heracles Almelo|2018/19,Vincent Vermeij,Forward,6,1,0,13,6,0,0,Player,-,1,-,1,1,-,1,-,-,-,-,-,1,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,Heracles Almelo,2018/19,Eredivisie|Heracles Almelo|2018/19,Robin Propper,Defender,5,0,5,0,0,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,Heracles Almelo,2018/19,Eredivisie|Heracles Almelo|2018/19,Silvester Van der Water,Midfielder,5,0,2,4,3,2,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,1,1,-,174,174,,,,,,,,,
Eredivisie,Heracles Almelo,2018/19,Eredivisie|Heracles Almelo|2018/19,Wout Droste,Defender,4,0,3,10,1,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,-,-,1,264,264,,,,,,,,,
Eredivisie,Heracles Almelo,2018/19,Eredivisie|Heracles Almelo|2018/19,Dabney dos Santos,Midfielder,4,0,0,7,4,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,Heracles Almelo,2018/19,Eredivisie|Heracles Almelo|2018/19,Lennart Czyborra,Defender,3,0,0,13,3,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,Heracles Almelo,2018/19,Eredivisie|Heracles Almelo|2018/19,Joey Konings,Forward,1,0,0,4,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,Heracles Almelo,2018/19,Eredivisie|Heracles Almelo|2018/19,Michael Brouwer,Goalkeeper,1,0,0,12,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,Heracles Almelo,2018/19,Eredivisie|Heracles Almelo|2018/19,Zeki Erkilinc,Midfielder,1,0,0,1,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,Heracles Almelo,2018/19,Eredivisie|Heracles Almelo|2018/19,Niels Leemhuis,Midfielder,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,Heracles Almelo,2018/19,Eredivisie|Heracles Almelo|2018/19,Tim van de Berg,Defender,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,AZ Alkmaar,2018/19,Eredivisie|AZ Alkmaar|2018/19,,,,25,,,,,,Team,,,,,,,,,,,19,4,2,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,AZ Alkmaar,2018/19,Eredivisie|AZ Alkmaar|2018/19,Oussama Idrissi,Midfielder,14,5,14,0,0,3,0,Player,3,2,1,1,1,4,3,2,-,-,4,1,-,-,-,-,-,-,1206,241,3,12,Mats Seuntjens,1,,,,3,3,-,1,2,1206,402,,,,,,,,,
Eredivisie,AZ Alkmaar,2018/19,Eredivisie|AZ Alkmaar|2018/19,Guus Til,Midfielder,14,3,14,0,0,0,0,Player,-,3,1,2,1,2,1,2,-,-,2,-,1,-,-,-,-,-,1260,420,,,,,,,,2,2,-,-,2,1260,630,,,,,,,,,
Eredivisie,AZ Alkmaar,2018/19,Eredivisie|AZ Alkmaar|2018/19,Thomas Ouwejan,Midfielder,14,2,14,0,0,1,0,Player,2,-,1,-,1,1,1,1,-,-,2,-,-,-,-,-,-,-,,,4,16,Bjorn Maars Johnsen,2,,,,2,-,2,-,2,1254,627,,,,,,,,,
Eredivisie,AZ Alkmaar,2018/19,Eredivisie|AZ Alkmaar|2018/19,Jonas Svensson,Midfielder,14,1,14,0,0,0,0,Player,1,-,1,-,1,-,-,1,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,3,2,1,3,-,1260,420,,,,,,,,,
Eredivisie,AZ Alkmaar,2018/19,Eredivisie|AZ Alkmaar|2018/19,Marco Bizot,Goalkeeper,14,0,14,0,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,5,35.71%,,,,,,,,,,,,,,,,,
Eredivisie,AZ Alkmaar,2018/19,Eredivisie|AZ Alkmaar|2018/19,Fredrik Midtsjo,Midfielder,13,1,13,0,0,4,0,Player,-,1,-,-,-,1,-,1,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,2,1,1,1,1,1058,529,,,,,,,,,
Eredivisie,AZ Alkmaar,2018/19,Eredivisie|AZ Alkmaar|2018/19,Teun Koopmeiners,Midfielder,13,1,13,0,0,0,0,Player,-,1,-,-,1,-,-,1,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,2,-,2,2,-,1170,585,,,,,,,,,
Eredivisie,AZ Alkmaar,2018/19,Eredivisie|AZ Alkmaar|2018/19,Mats Seuntjens,Midfielder,13,2,8,6,5,6,0,Player,1,1,2,1,1,1,2,-,-,-,1,1,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,AZ Alkmaar,2018/19,Eredivisie|AZ Alkmaar|2018/19,Pantelis Hatzidiakos,Defender,12,1,11,3,1,3,0,Player,1,-,-,-,1,-,1,-,-,-,-,-,1,-,-,-,-,-,,,,,,,,,,3,2,1,2,1,955,318.33,,,,,,,,,
Eredivisie,AZ Alkmaar,2018/19,Eredivisie|AZ Alkmaar|2018/19,Albert Gudmundsson,Midfielder,12,2,8,5,4,4,0,Player,1,1,1,-,2,-,1,-,1,-,1,1,-,-,-,-,-,-,,,2,8,Fredrik Midtsjo,1,,,,3,1,2,1,2,764,254.67,,,,,,,,,
