League,Team,Season,KEY,Player,Position,Appearances,Goals,Started,Started As A Sub,Came On,Taken Off,Own Goals,Type Of Goal,First Half,Second Half,First Scorer,Last Scorer,Home,Away,Right Foot,Left Foot,Header,Other Method,Open Play,Cross,Free Kick,Direct Free Kick,Throw In,Penalty,Corner,Other Type Of Play,Minutes played,Min/goal,Assists,% Assists,Leading Recipient,Recipient Goals,CS,% Clean Sheets,Hat Tricks,Yellow Cards,Yellow - First Half,Yellow - Second Half,Yellow - Home,Yellow - Away,Yelow - Minutes Played,Minutes per Yellow Cards,Sent Off,Straight Red Card,Two Yellow Cards,Red - First Half,Red - Second Half,Red - Home,Red - Away,Red - Minutes Played,Minutes per Red Cards
Bundesliga,FC Ingolstadt 04,2016/17,Bundesliga|FC Ingolstadt 04|2016/17,Hauke Wahl,Defender,0,0,0,7,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,FC Ingolstadt 04,2016/17,Bundesliga|FC Ingolstadt 04|2016/17,Fabijan Buntic,Goalkeeper,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,FC Ingolstadt 04,2016/17,Bundesliga|FC Ingolstadt 04|2016/17,Patrick Sussek,Midfielder,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,FC Ingolstadt 04,2016/17,Bundesliga|FC Ingolstadt 04|2016/17,Giuseppe Leo,Defender,0,0,0,4,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,SV Darmstadt 98,2016/17,Bundesliga|SV Darmstadt 98|2016/17,,,,28,,,,,,Team,,,,,,,,,,,12,3,4,1,-,5,3,-,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,SV Darmstadt 98,2016/17,Bundesliga|SV Darmstadt 98|2016/17,Marcel Heller,Midfielder,32,3,31,3,1,5,0,Player,1,2,2,1,1,2,3,-,-,-,2,-,1,-,-,-,-,-,,,,,,,,,,2,1,1,1,1,2721,1360.5,,,,,,,,,
Bundesliga,SV Darmstadt 98,2016/17,Bundesliga|SV Darmstadt 98|2016/17,Sandro Sirigu,Defender,30,2,17,14,13,5,0,Player,-,2,1,2,2,-,1,1,-,-,2,-,-,-,-,-,-,-,,,,,,,,,,5,1,4,1,4,1808,361.6,1,-,1,-,1,-,1,1808,1808
Bundesliga,SV Darmstadt 98,2016/17,Bundesliga|SV Darmstadt 98|2016/17,Jerome Gondorf,Midfielder,29,2,29,0,0,5,0,Player,1,1,-,1,2,-,1,-,1,-,-,-,2,-,-,-,-,-,,,,,,,,,,7,2,5,5,2,2552,364.57,,,,,,,,,
Bundesliga,SV Darmstadt 98,2016/17,Bundesliga|SV Darmstadt 98|2016/17,Aytac Sulu,Defender,28,2,28,0,0,0,1,Player,1,1,2,-,1,1,1,-,1,-,-,-,-,-,-,-,2,-,,,,,,,,,,7,2,5,4,3,2520,360,,,,,,,,,
Bundesliga,SV Darmstadt 98,2016/17,Bundesliga|SV Darmstadt 98|2016/17,Michael Esser,Goalkeeper,28,0,28,0,0,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,3,10.71%,,3,-,3,2,1,2485,828.33,,,,,,,,,
Bundesliga,SV Darmstadt 98,2016/17,Bundesliga|SV Darmstadt 98|2016/17,Fabian Holland,Defender,26,0,25,7,1,4,1,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,2258,1129,,,,,,,,,
Bundesliga,SV Darmstadt 98,2016/17,Bundesliga|SV Darmstadt 98|2016/17,Mario Vrancic,Midfielder,23,4,18,12,5,9,0,Player,3,1,1,1,1,3,1,2,1,-,2,-,-,-,-,1,1,-,,,,,,,,,,2,1,1,1,1,1540,770,1,-,1,-,1,1,-,1540,1540
Bundesliga,SV Darmstadt 98,2016/17,Bundesliga|SV Darmstadt 98|2016/17,Sven Schipplock,Forward,23,3,12,13,11,9,0,Player,-,3,-,2,1,2,3,-,-,-,1,1,-,-,-,1,-,-,,,,,,,,,,3,2,1,1,2,1106,368.67,,,,,,,,,
Bundesliga,SV Darmstadt 98,2016/17,Bundesliga|SV Darmstadt 98|2016/17,Antonio-Mirko Colak,Forward,22,4,12,18,10,4,0,Player,1,3,1,2,3,1,4,-,-,-,2,1,-,-,-,1,-,-,,,,,,,,,,1,-,1,-,1,1270,1270,1,-,1,-,1,-,1,1270,1270
Bundesliga,SV Darmstadt 98,2016/17,Bundesliga|SV Darmstadt 98|2016/17,Jan Rosenthal,Midfielder,19,0,10,9,9,8,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,2,3,-,838,279.33,,,,,,,,,
Bundesliga,SV Darmstadt 98,2016/17,Bundesliga|SV Darmstadt 98|2016/17,Alexander Milosevic,Defender,18,0,18,3,0,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,1,1,3,1598,399.5,,,,,,,,,
Bundesliga,SV Darmstadt 98,2016/17,Bundesliga|SV Darmstadt 98|2016/17,Hamit Altintop,Midfielder,16,0,15,1,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-,3,1,2,1361,453.67,,,,,,,,,
Bundesliga,SV Darmstadt 98,2016/17,Bundesliga|SV Darmstadt 98|2016/17,Artem Fedetskiy,Defender,16,0,13,13,3,5,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,1,1,3,1110,277.5,,,,,,,,,
Bundesliga,SV Darmstadt 98,2016/17,Bundesliga|SV Darmstadt 98|2016/17,Florian Jungwirth,Midfielder,16,0,12,4,4,2,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-,2,1,1,1053,526.5,,,,,,,,,
Bundesliga,SV Darmstadt 98,2016/17,Bundesliga|SV Darmstadt 98|2016/17,Leon Guwara,Defender,16,0,10,16,6,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,-,2,1007,503.5,1,-,1,1,-,-,1,1007,1007
Bundesliga,SV Darmstadt 98,2016/17,Bundesliga|SV Darmstadt 98|2016/17,Peter Niemeyer,Midfielder,15,0,13,8,2,5,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,3,1,5,1111,185.17,1,-,1,-,1,-,1,1111,1111
Bundesliga,SV Darmstadt 98,2016/17,Bundesliga|SV Darmstadt 98|2016/17,Sidney Sam,Midfielder,13,2,11,6,2,4,0,Player,1,1,-,-,2,-,-,2,-,-,-,-,-,-,-,2,-,-,,,,,,,,,,1,-,1,-,1,886,886,,,,,,,,,
Bundesliga,SV Darmstadt 98,2016/17,Bundesliga|SV Darmstadt 98|2016/17,Immanuel Hohn,Defender,12,0,12,8,0,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,2,1,2,1069,356.33,,,,,,,,,
Bundesliga,SV Darmstadt 98,2016/17,Bundesliga|SV Darmstadt 98|2016/17,Laszlo Kleinheisler,Midfielder,12,1,10,6,2,8,0,Player,-,1,-,-,1,-,-,1,-,-,-,-,1,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,SV Darmstadt 98,2016/17,Bundesliga|SV Darmstadt 98|2016/17,Anis Ben Hatira,Midfielder,11,1,8,5,3,6,0,Player,1,-,1,-,1,-,-,1,-,-,-,-,-,1,-,-,-,-,,,,,,,,,,3,2,1,2,1,590,196.67,,,,,,,,,
Bundesliga,SV Darmstadt 98,2016/17,Bundesliga|SV Darmstadt 98|2016/17,Roman Bezjak,Forward,11,0,7,5,4,5,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,SV Darmstadt 98,2016/17,Bundesliga|SV Darmstadt 98|2016/17,Patrick Banggaard,Defender,9,0,9,5,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,3,2,2,810,202.5,,,,,,,,,
Bundesliga,SV Darmstadt 98,2016/17,Bundesliga|SV Darmstadt 98|2016/17,Felix Platte,Forward,9,2,6,3,3,5,0,Player,1,1,1,1,1,1,-,1,1,-,1,1,-,-,-,-,-,-,,,,,,,,,,1,-,1,1,-,468,468,,,,,,,,,
Bundesliga,SV Darmstadt 98,2016/17,Bundesliga|SV Darmstadt 98|2016/17,Wilson Kamavuaka,Midfielder,8,0,6,3,2,5,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-,2,-,2,506,253,,,,,,,,,
Bundesliga,SV Darmstadt 98,2016/17,Bundesliga|SV Darmstadt 98|2016/17,Daniel Heuer Fernandes,Goalkeeper,7,0,6,26,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00%,,,,,,,,,,,,,,,,,
Bundesliga,SV Darmstadt 98,2016/17,Bundesliga|SV Darmstadt 98|2016/17,Terrance Boyd,Forward,7,1,5,4,2,5,0,Player,1,-,1,-,1,-,-,1,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,1,-,1,1,-,378,378,,,,,,,,,
Bundesliga,SV Darmstadt 98,2016/17,Bundesliga|SV Darmstadt 98|2016/17,Markus Steinhofer,Defender,7,0,3,12,4,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,SV Darmstadt 98,2016/17,Bundesliga|SV Darmstadt 98|2016/17,Dominik Stroh-Engel,Forward,5,0,0,5,5,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,SV Darmstadt 98,2016/17,Bundesliga|SV Darmstadt 98|2016/17,Denys Oliynyk,Midfielder,4,1,0,7,4,0,0,Player,-,1,-,1,1,-,-,1,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,SV Darmstadt 98,2016/17,Bundesliga|SV Darmstadt 98|2016/17,Victor Obinna,Forward,2,0,0,6,2,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,SV Darmstadt 98,2016/17,Bundesliga|SV Darmstadt 98|2016/17,Benjamin Gorka,Defender,1,0,0,6,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,SV Darmstadt 98,2016/17,Bundesliga|SV Darmstadt 98|2016/17,Silas Zehnder,Forward,1,0,0,1,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,SV Darmstadt 98,2016/17,Bundesliga|SV Darmstadt 98|2016/17,Junior Diaz,Defender,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,SV Darmstadt 98,2016/17,Bundesliga|SV Darmstadt 98|2016/17,Ihor Berezovskyi,Goalkeeper,0,0,0,8,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Liga,Real Madrid,2016/17,La Liga|Real Madrid|2016/17,,,,106,,,,,,Team,,,,,,,,,,,60,16,7,2,-,6,12,3,,,,,,,,,,,,,,,,,,,,,,,,,
La Liga,Real Madrid,2016/17,La Liga|Real Madrid|2016/17,Lucas Vazquez,Midfielder,33,2,12,24,21,4,0,Player,1,1,-,1,-,2,-,1,-,1,1,-,-,-,-,-,-,1,,,8,8,Isco,2,,,,4,-,4,3,1,1384,346,,,,,,,,,
La Liga,Real Madrid,2016/17,La Liga|Real Madrid|2016/17,Marcelo,Defender,30,2,26,6,4,3,0,Player,1,1,-,1,1,1,1,1,-,-,2,-,-,-,-,-,-,-,,,8,8,Cristiano Ronaldo,3,,,,2,-,2,1,1,2275,1137.5,,,,,,,,,
La Liga,Real Madrid,2016/17,La Liga|Real Madrid|2016/17,Cristiano Ronaldo,Forward,29,25,29,0,0,5,0,Player,14,11,9,5,11,14,15,3,5,2,11,4,-,1,-,6,1,2,2544,102,6,6,Isco,2,,,2,4,1,3,3,1,2544,636,,,,,,,,,
La Liga,Real Madrid,2016/17,La Liga|Real Madrid|2016/17,Toni Kroos,Midfielder,29,4,28,4,1,4,0,Player,1,3,1,3,3,1,4,-,-,-,4,-,-,-,-,-,-,-,,,12,11,Sergio Ramos,5,,,,6,2,4,4,2,2501,416.83,,,,,,,,,
La Liga,Real Madrid,2016/17,La Liga|Real Madrid|2016/17,Nacho,Defender,29,2,25,11,4,1,0,Player,1,1,1,1,2,-,1,-,1,-,-,-,1,1,-,-,-,-,,,,,,,,,,5,1,4,3,2,2392,478.4,,,,,,,,,
La Liga,Real Madrid,2016/17,La Liga|Real Madrid|2016/17,Karim Benzema,Forward,29,10,23,9,6,17,0,Player,6,4,3,2,2,8,7,3,-,-,8,-,1,-,-,-,1,-,1913,191,,,,,,,,,,,,,,,,,,,,,,,
La Liga,Real Madrid,2016/17,La Liga|Real Madrid|2016/17,Isco,Midfielder,29,10,17,18,12,13,0,Player,5,5,2,1,4,6,9,1,-,-,10,-,-,-,-,-,-,-,1548,155,7,7,Alvaro Morata,3,,,,4,2,2,1,3,1548,387,,,,,,,,,
La Liga,Real Madrid,2016/17,La Liga|Real Madrid|2016/17,Sergio Ramos,Defender,28,7,28,1,0,1,1,Player,3,4,1,4,6,1,1,-,6,-,-,1,1,-,-,-,5,-,,,,,,,,,,6,2,4,3,3,2489,414.83,1,1,-,-,1,1,-,2515,2515
La Liga,Real Madrid,2016/17,La Liga|Real Madrid|2016/17,Keylor Navas,Goalkeeper,27,0,27,2,0,0,1,Player,,,,,,,,,,,,,,,,,,,,,,,,,5,18.52%,,2,-,2,1,1,2430,1215,,,,,,,,,
La Liga,Real Madrid,2016/17,La Liga|Real Madrid|2016/17,Mateo Kovacic,Midfielder,26,1,18,19,8,10,0,Player,1,-,1,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,2,1,1,2,-,1599,799.5,,,,,,,,,
La Liga,Real Madrid,2016/17,La Liga|Real Madrid|2016/17,Alvaro Morata,Forward,26,15,14,20,12,9,0,Player,6,9,4,6,6,9,8,1,6,-,9,4,1,-,-,-,1,-,1333,89,,,,,,,1,8,-,8,6,2,1333,166.63,,,,,,,,,
La Liga,Real Madrid,2016/17,La Liga|Real Madrid|2016/17,Luka Modric,Midfielder,25,1,22,7,3,8,0,Player,-,1,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,2,1,1,1,1,1890,945,,,,,,,,,
La Liga,Real Madrid,2016/17,La Liga|Real Madrid|2016/17,Casemiro,Midfielder,25,4,20,7,5,6,0,Player,1,3,1,3,2,2,3,1,-,-,1,-,1,-,-,-,2,-,,,,,,,,,,10,5,5,6,4,1707,170.7,,,,,,,,,
La Liga,Real Madrid,2016/17,La Liga|Real Madrid|2016/17,Raphael Varane,Defender,23,1,23,3,0,4,0,Player,1,-,1,-,-,1,-,-,1,-,-,-,1,-,-,-,-,-,,,,,,,,,,1,-,1,-,1,1927,1927,,,,,,,,,
La Liga,Real Madrid,2016/17,La Liga|Real Madrid|2016/17,Daniel Carvajal,Defender,23,0,21,9,2,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,5,3,5,2014,251.75,,,,,,,,,
La Liga,Real Madrid,2016/17,La Liga|Real Madrid|2016/17,James Rodriguez,Midfielder,23,8,14,17,9,8,0,Player,6,2,3,-,1,7,1,6,1,-,5,3,-,-,-,-,-,-,1269,159,6,6,Karim Benzema,1,,,,1,-,1,-,1,1269,1269,,,,,,,,,
La Liga,Real Madrid,2016/17,La Liga|Real Madrid|2016/17,Marco Asensio,Midfielder,23,3,11,22,12,6,0,Player,2,1,1,-,-,3,-,2,1,-,3,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
La Liga,Real Madrid,2016/17,La Liga|Real Madrid|2016/17,Gareth Bale,Midfielder,19,7,17,2,2,7,0,Player,4,3,2,3,4,3,-,4,3,-,3,3,-,-,-,-,1,-,1468,210,,,,,,,,3,1,2,2,1,1426,475.33,1,1,-,-,1,1,-,1510,1510
La Liga,Real Madrid,2016/17,La Liga|Real Madrid|2016/17,Danilo,Defender,17,1,17,15,0,2,0,Player,1,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,2,1,1,2,-,1490,745,,,,,,,,,
La Liga,Real Madrid,2016/17,La Liga|Real Madrid|2016/17,Pepe,Defender,13,2,13,5,0,2,0,Player,-,2,1,-,2,-,-,-,2,-,-,-,1,-,-,-,1,-,,,,,,,,,,1,-,1,-,1,1081,1081,,,,,,,,,
La Liga,Real Madrid,2016/17,La Liga|Real Madrid|2016/17,Kiko Casilla,Goalkeeper,11,0,11,27,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,5,45.45%,,1,-,1,1,-,990,990,,,,,,,,,
La Liga,Real Madrid,2016/17,La Liga|Real Madrid|2016/17,Mariano Diaz,Forward,8,1,0,19,8,0,0,Player,-,1,-,-,1,-,-,-,-,1,-,1,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
La Liga,Real Madrid,2016/17,La Liga|Real Madrid|2016/17,Fabio Coentrao,Defender,3,0,2,7,1,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Liga,Real Madrid,2016/17,La Liga|Real Madrid|2016/17,Alvaro Tejero,Defender,1,0,0,2,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Liga,Real Madrid,2016/17,La Liga|Real Madrid|2016/17,Achraf Hakimi,Defender,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Liga,Real Madrid,2016/17,La Liga|Real Madrid|2016/17,Ruben Yanez,Goalkeeper,0,0,0,8,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Liga,Barcelona,2016/17,La Liga|Barcelona|2016/17,,,,112,,,,,,Team,,,,,,,,,,,82,6,1,4,-,8,11,-,,,,,,,,,,,,,,,,,,,,,,,,,
La Liga,Barcelona,2016/17,La Liga|Barcelona|2016/17,Claudio Bravo,Goalkeeper,1,0,1,0,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00%,,,,,,,,,,,,,,,,,
La Liga,Barcelona,2016/17,La Liga|Barcelona|2016/17,Rafinha,Midfielder,18,6,14,7,4,8,0,Player,3,3,3,1,3,3,3,2,1,-,6,-,-,-,-,-,-,-,1076,179,,,,,,,,1,1,-,1,-,1076,1076,,,,,,,,,
La Liga,Barcelona,2016/17,La Liga|Barcelona|2016/17,Marc Andre ter Stegen,Goalkeeper,36,0,36,0,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,13,36.11%,,1,1,-,-,1,3240,3240,,,,,,,,,
La Liga,Barcelona,2016/17,La Liga|Barcelona|2016/17,Luis Suarez,Forward,36,28,34,3,2,9,0,Player,12,16,9,4,14,14,22,5,1,-,24,1,-,1,-,-,2,-,2886,103,13,12,Lionel Messi,6,,,1,8,1,7,5,3,2886,360.75,,,,,,,,,
La Liga,Barcelona,2016/17,La Liga|Barcelona|2016/17,Lionel Messi,Forward,34,37,32,2,2,4,0,Player,16,21,7,13,23,14,6,29,2,-,25,1,1,2,-,6,2,-,2832,77,9,8,Luis Suarez,4,,,,6,-,6,2,4,2832,472,,,,,,,,,
La Liga,Barcelona,2016/17,La Liga|Barcelona|2016/17,Sergio Busquets,Midfielder,33,0,33,1,0,9,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5,4,4,5,2697,299.67,,,,,,,,,
La Liga,Barcelona,2016/17,La Liga|Barcelona|2016/17,Ivan Rakitic,Midfielder,32,7,26,10,6,10,0,Player,2,5,2,2,3,4,2,3,2,-,5,1,-,-,-,-,1,-,,,,,,,,,,5,1,4,1,4,2347,469.4,,,,,,,,,
La Liga,Barcelona,2016/17,La Liga|Barcelona|2016/17,Sergio Roberto,Midfielder,32,0,26,8,6,5,0,Player,,,,,,,,,,,,,,,,,,,,,6,5,Luis Suarez,2,,,,5,3,2,1,4,2386,477.2,,,,,,,,,
La Liga,Barcelona,2016/17,La Liga|Barcelona|2016/17,Neymar,Forward,30,13,30,1,0,2,0,Player,5,8,2,4,3,10,9,3,1,-,10,1,-,1,-,1,-,-,2677,206,10,9,Luis Suarez,4,,,1,8,4,4,4,4,2652,331.5,1,1,-,-,1,-,1,2702,2702
La Liga,Barcelona,2016/17,La Liga|Barcelona|2016/17,Andre Gomes,Midfielder,30,3,17,17,13,12,0,Player,1,2,-,1,3,-,3,-,-,-,1,-,-,-,-,-,2,-,,,,,,,,,,3,1,2,2,1,1591,530.33,,,,,,,,,
La Liga,Barcelona,2016/17,La Liga|Barcelona|2016/17,Jordi Alba,Defender,26,1,21,13,5,2,0,Player,-,1,-,-,1,-,-,1,-,-,1,-,-,-,-,-,-,-,,,6,5,Lionel Messi,2,,,,4,1,3,1,3,1966,491.5,,,,,,,,,
La Liga,Barcelona,2016/17,La Liga|Barcelona|2016/17,Javier Mascherano,Midfielder,26,1,21,10,5,0,0,Player,-,1,-,-,1,-,1,-,-,-,-,-,-,-,-,1,-,-,,,,,,,,,,6,1,5,3,3,2006,334.33,,,,,,,,,
La Liga,Barcelona,2016/17,La Liga|Barcelona|2016/17,Gerard Pique,Defender,25,2,25,3,0,2,0,Player,-,2,-,1,-,2,-,-,2,-,-,1,-,-,-,-,1,-,,,,,,,,,,6,3,3,3,3,2193,365.5,,,,,,,,,
La Liga,Barcelona,2016/17,La Liga|Barcelona|2016/17,Samuel Umtiti,Defender,25,1,24,9,1,2,1,Player,-,1,-,-,1,-,1,-,-,-,-,-,-,-,-,-,1,-,,,,,,,,,,4,4,-,-,4,2130,532.5,,,,,,,,,
La Liga,Barcelona,2016/17,La Liga|Barcelona|2016/17,Denis Suarez,Midfielder,25,1,12,25,13,10,0,Player,1,-,1,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,1,-,1,-,1,1158,1158,,,,,,,,,
La Liga,Barcelona,2016/17,La Liga|Barcelona|2016/17,Andres Iniesta,Midfielder,23,0,13,15,10,3,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-,2,2,-,1326,663,,,,,,,,,
La Liga,Barcelona,2016/17,La Liga|Barcelona|2016/17,Paco Alcacer,Forward,21,6,7,30,14,3,0,Player,2,4,1,1,5,1,3,3,-,-,5,-,-,-,-,-,1,-,937,156,,,,,,,,1,1,-,1,-,937,937,,,,,,,,,
La Liga,Barcelona,2016/17,La Liga|Barcelona|2016/17,Arda Turan,Midfielder,18,3,14,12,4,5,0,Player,1,2,1,-,2,1,2,-,1,-,2,1,-,-,-,-,-,-,,,,,,,,,,1,1,-,-,1,1244,1244,,,,,,,,,
La Liga,Barcelona,2016/17,La Liga|Barcelona|2016/17,Lucas Digne,Defender,17,0,14,22,3,6,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,2,-,3,1175,391.67,,,,,,,,,
La Liga,Barcelona,2016/17,La Liga|Barcelona|2016/17,Jeremy Mathieu,Defender,13,1,12,5,1,2,1,Player,-,1,-,-,1,-,-,-,1,-,-,-,-,-,-,-,1,-,,,,,,,,,,,,,,,,,,,,,,,,,
La Liga,Barcelona,2016/17,La Liga|Barcelona|2016/17,Aleix Vidal,Defender,6,2,5,5,1,0,0,Player,-,2,-,2,2,-,1,1,-,-,2,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
La Liga,Barcelona,2016/17,La Liga|Barcelona|2016/17,Carles Alena,Midfielder,3,0,0,15,3,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,1,1,-,40,40,,,,,,,,,
La Liga,Barcelona,2016/17,La Liga|Barcelona|2016/17,Marlon,Defender,1,0,1,5,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Liga,Barcelona,2016/17,La Liga|Barcelona|2016/17,Jasper Cillessen,Goalkeeper,1,0,1,32,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00%,,,,,,,,,,,,,,,,,
La Liga,Barcelona,2016/17,La Liga|Barcelona|2016/17,Jordi Masip,Goalkeeper,0,0,0,6,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Liga,Barcelona,2016/17,La Liga|Barcelona|2016/17,Marc Cardona,Forward,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Liga,Barcelona,2016/17,La Liga|Barcelona|2016/17,Borja Lopez,Defender,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Liga,Barcelona,2016/17,La Liga|Barcelona|2016/17,Nili,Defender,0,0,0,2,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Liga,Barcelona,2016/17,La Liga|Barcelona|2016/17,Alex Carbonell,Midfielder,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Liga,Barcelona,2016/17,La Liga|Barcelona|2016/17,Wilfrid Kaptoum,Midfielder,0,0,0,2,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Liga,Atletico Madrid,2016/17,La Liga|Atletico Madrid|2016/17,,,,70,,,,,,Team,,,,,,,,,,,50,7,4,1,-,2,6,-,,,,,,,,,,,,,,,,,,,,,,,,,
La Liga,Atletico Madrid,2016/17,La Liga|Atletico Madrid|2016/17,Antoine Griezmann,Forward,36,16,36,1,0,14,0,Player,3,13,6,9,7,9,2,11,3,-,12,2,-,1,-,-,1,-,3067,192,8,11,Kevin Gameiro,3,,,,3,1,2,1,2,3067,1022.33,,,,,,,,,
La Liga,Atletico Madrid,2016/17,La Liga|Atletico Madrid|2016/17,Jorge Koke,Midfielder,36,4,36,0,0,2,0,Player,2,2,3,-,1,3,2,1,1,-,3,1,-,-,-,-,-,-,,,8,11,Antoine Griezmann,3,,,,7,1,6,2,5,3171,453,1,-,1,-,1,-,1,3171,3171
La Liga,Atletico Madrid,2016/17,La Liga|Atletico Madrid|2016/17,Filipe Luis,Defender,34,3,34,0,0,3,0,Player,1,2,1,3,2,1,1,2,-,-,3,-,-,-,-,-,-,-,,,6,9,Kevin Gameiro,2,,,,5,3,2,2,3,3009,601.8,,,,,,,,,
La Liga,Atletico Madrid,2016/17,La Liga|Atletico Madrid|2016/17,Juanfran,Defender,23,0,21,8,2,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-,3,1,2,1978,659.33,,,,,,,,,
La Liga,Atletico Madrid,2016/17,La Liga|Atletico Madrid|2016/17,Fernandez Gabi,Midfielder,34,0,33,2,1,6,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4,5,5,4,2897,321.89,,,,,,,,,
La Liga,Atletico Madrid,2016/17,La Liga|Atletico Madrid|2016/17,Yannick Carrasco,Midfielder,34,10,26,9,8,20,0,Player,4,6,3,2,8,2,8,1,1,-,7,1,-,-,-,-,2,-,2180,218,,,,,,,1,5,1,4,3,2,2180,436,,,,,,,,,
La Liga,Atletico Madrid,2016/17,La Liga|Atletico Madrid|2016/17,Saul Niguez,Midfielder,33,4,29,6,4,6,0,Player,1,3,3,2,2,2,-,2,2,-,2,-,-,-,-,-,2,-,,,,,,,,,,8,3,5,3,5,2543,317.88,,,,,,,,,
